id,rle_mask
0702b8700f,1 32 34 4 40 9 50 24 102 47 150 27 203 47 252 26 304 48 353 24 405 48 454 21 506 67 574 1 607 65 708 48 757 14 809 63 910 63 1011 63 1112 62 1175 1 1213 62 1276 1 1314 63 1415 63 1516 63 1617 63 1718 63 1819 64 1916 1 1920 63 1984 1 2013 3 2017 3 2021 64 2086 1 2096 1 2114 7 2122 65 2188 1 2212 80 2298 2 2312 91 2408 3 2412 93 2508 1 2511 523 3035 100 3136 100 3237 3736 6974 411 7386 97 7484 1 7487 96 7589 94 7690 89 7780 1 7793 86 7880 1 7892 1 7895 85 7997 1 7999 82 8098 84 8201 31 8233 50 8298 1 8303 81 8398 1 8405 29 8435 50 8505 1 8507 27 8536 50 8606 27 8634 2 8637 50 8702 1 8708 26 8735 1 8738 50 8808 1 8811 1 8813 22 8839 50 8915 23 8940 50 9015 1 9018 21 9041 50 9120 20 9142 50 9222 19 9243 50 9326 16 9344 50 9395 1 9427 16 9445 50 9528 1 9530 66 9632 65 9699 1 9735 63 9802 1 9840 59 9940 60 10040 61 10142 4 10147 55
4c33b2dd89,
0929430755,
188ec986d9,
ca9f072002,1140 1 1236 1 1239 1 1242 1 1245 1 1336 2 1342 1 1430 1 1438 1 1538 1 1540 1
0dd421c6db,
7b5261d44c,
b6a88be280,1 1 7880 4 7981 5 8082 5 8183 6 8284 6 8291 5 8384 14 8485 15 8586 15 8687 16 8788 19 8808 1 8889 22 8990 22 9091 23 9192 23 9293 24 9394 25 9495 25 9596 25 9697 32 9798 31 9899 27 9927 3 10000 32 10033 1 10101 35
0b449cb641,30 8 127 1 129 11 232 1 234 6 332 2 335 1 339 2 637 2 739 1 741 1 840 3 941 1 946 1 1042 2 1143 2 1244 3 1344 4 1445 2 1448 1 1545 4 1648 2 1747 1 1749 1 1851 2 1856 1 1949 1 1952 1 1958 1 2050 3 2055 1 2156 1 2251 1 2255 1 2257 1 2353 1 2355 2 2441 1 2454 1 2456 1 2459 1 2556 3 2655 1 2657 3 2661 1 2755 8 2844 1 2856 5 2862 2 2944 1 2958 6 3045 1 3057 9 3145 4 3154 2 3157 10 3245 7 3254 3 3259 9 3345 9 3355 14 3446 13 3460 9 3547 24 3648 23 3748 25 3850 26 3950 26 4052 25 4155 23 4256 24 4357 22 4460 21 4559 23 4658 1 4660 4 4665 1 4667 16 4762 2 4765 1 4769 16 4863 3 4870 16 4965 1 4972 17 5065 1 5070 1 5072 1 5074 15 5172 21 5269 1 5275 19 5372 1 5375 20 5396 1 5470 1 5478 21 5576 1 5578 23 5680 22 5777 1 5780 24 5874 1 5879 27 5974 1 5980 28 6081 28 6181 30 6284 28 6385 29 6486 27 6587 28 6689 27 6789 26 6816 1 6889 3 6893 23 6995 21 7096 21 7203 11 7216 1 7303 1 7305 8 7408 4 7510 1 8620 1 8622 3 8719 1 8721 2 8725 1 8819 5 8825 4 8919 12 9017 17 9118 13 9132 7 9219 23 9243 1 9321 24 9422 23 9446 1 9524 23 9549 1 9626 12 9639 10 9727 19 9750 1 9830 13 9933 1 9935 6 10039 5 10136 5 10143 2
f1de314d5e,1 100 102 97 201 1 203 97 304 97 402 1 405 9797
0827ac0e62,95 3 99 1 107 1 109 3 113 1 192 7 201 1 293 1 295 1 297 1 396 2 498 1 500 5 598 10 700 8 800 9 903 7 1004 8 1106 6 1205 8 1307 7 1408 6 1510 5 1612 1 1614 2 1713 1 2022 1 2123 1 2223 3 2324 2 2425 2 2526 2 2530 1 2627 2 2728 3 2732 1 2734 1 2829 5 2930 8 3031 9 3132 9 3233 8 3334 7 3435 8 3536 9 3637 9 3738 8 3839 7 3847 5 3940 13 4041 14 4142 13 4243 12 4256 1 4344 14 4445 14 4546 15 4647 16 4748 15 4849 16 4950 16 5051 15 5152 15 5253 16 5354 16 5455 18 5556 19 5657 18 5758 19 5859 20 5960 22 6061 22 6162 23 6263 23 6364 25 6390 1 6465 24 6566 24 6591 2 6667 24 6694 1 6768 25 6794 2 6869 29 6970 28 7071 28 7100 1 7172 31 7273 30 7374 31 7475 26 7502 3 7576 29 7606 1 7677 24 7702 5 7778 26 7805 2 7809 1 7879 17 7898 7 7907 2 7980 17 8001 1 8003 1 8005 2 8008 1 8012 1 8081 13 8095 2 8103 2 8108 1 8182 15 8200 1 8205 1 8210 1 8284 16 8307 2 8386 15 8402 1 8485 6 8492 9 8502 1 8586 7 8596 6 8621 1 8687 6 8695 1 8697 1 8699 3 8788 1 8797 3 8801 1 8809 1 8889 2 8899 4 8990 1 9001 1 9091 1 9102 1 9104 1 9192 1 9205 2 9293 1 9298 1 9402 1 9495 1 9500 1 9504 1 9600 1 9647 1 9697 2 9702 2 9705 2 9749 1 9803 2 9807 1 9809 1 9893 1 9899 3 9904 2 9908 1 9911 1 10001 2 10004 3 10011 1 10054 1 10077 1 10103 1 10106 1 10112 1 10154 1 10180 1
14c7a48dad,
f6b8b2edef,1 100 102 98 201 1 203 99 304 100 405 7472 7878 303 8182 99 8283 99 8384 99 8485 100 8586 99 8687 98 8788 97 8889 97 8990 96 9091 96 9192 95 9293 94 9394 93 9495 90 9586 1 9588 1 9596 93 9697 92 9790 1 9798 3 9802 87 9899 3 9903 85 9990 2 10000 88 10101 2 10105 84
9484a42649,5859 1 5960 1 6061 1 6162 1 6263 1 6364 1 6465 1 6566 1 6667 1 6768 1 6869 1 6970 1 7071 1 7172 1 7273 1 8018 2 8081 1 8119 2 8182 1 8283 1 8384 1 8485 1 8586 1 8687 1 8702 1 8788 1 8801 1 8803 1 8808 1 8819 1 8889 1 8904 1 8906 2 8909 1 8919 2 8990 1 9004 2 9007 1 9010 3 9020 2 9091 1 9105 2 9108 7 9119 4 9128 1 9192 1 9205 1 9207 11 9219 8 9228 1 9230 1 9293 1 9308 17 9328 5 9336 1 9338 1 9394 1 9410 1 9412 15 9429 5 9436 2 9439 1 9495 1 9511 26 9538 1 9596 1 9612 1 9614 23 9638 1 9697 1 9711 1 9715 23 9739 1 9741 1 9816 23 9844 1 9899 1 9919 22 10017 1 10019 21 10041 2 10044 1 10119 23 10143 1
dbe5ab28a4,
21720a05fa,
ff76657860,
51417cc1ba,
0ee2f5120a,
8aca22cb3e,
d1adf6a8d8,1 10201
ffd51ee9a3,
74ace6d352,
7dc633c2c9,1 91 93 1 95 3 102 95 203 90 294 3 304 88 394 3 405 91 506 93 600 3 607 96 704 1 708 97 806 1 809 96 906 3 910 8992 9903 99 10005 96 10103 99
f76af6728e,1 10201
3c97c52d0f,
cd570d2764,
399315184c,
debfaadc1e,
635c1e9055,
b2bb8b1c2c,
64431a59f4,1 100 102 98 201 1 203 99 304 100 405 100 506 100 607 100 708 9494
5acfbf7ae1,4765 1 4865 4 4965 2 4968 2 5066 6 5167 6 5268 5 5369 6 5470 7 5570 8 5672 8 5773 8 5873 8 5882 1 5973 11 6073 12 6174 12 6275 11 6375 12 6476 13 6576 12 6678 11 6780 11 6882 9 6985 3 6990 1
fbb738d83f,
cd90c05864,
0adcdbf194,
1eb9662cd1,2361 1 2363 1 2365 5 2371 2 2374 1 2462 4 2468 1 2470 5 2563 16 2662 19 2761 22 2862 23 2962 25 3060 27 3159 30 3248 1 3250 1 3260 30 3347 2 3352 1 3356 1 3360 32 3448 3 3458 1 3461 31 3549 44 3649 10 3661 32 3752 6 3759 35 3853 3 3863 31 3963 30 4064 29 4164 30 4267 28 4367 1 4369 26 4471 24 4572 24 4674 22 4775 21 4877 20 4979 19 5080 18 5181 18 5282 19 5383 18 5485 16 5587 13 5688 12 5792 10 5893 7 5995 8 6055 1 6097 7 6155 4 6199 6 6256 5 6301 3 6356 6 6457 6 6558 6 6660 5 6761 5 6861 6 6962 5 7064 4 7164 3 7168 1 7265 5 7366 4 7468 2 7568 3 7669 3 7770 1
2e54db05a5,
2c3585a547,1 1 4 3 8 2 11 6 36 1 103 8 112 6 206 5 216 1 305 1 308 4 405 3 409 6 506 13 534 1 536 2 607 12 620 1 638 1 708 14 733 8 809 13 834 8 910 3 914 11 934 11 1011 18 1035 12 1112 1 1114 16 1133 16 1213 20 1234 15 1314 37 1415 37 1516 37 1617 37 1718 37 1819 37 1920 39 2021 38 2122 40 2223 42 2324 43 2425 42 2526 42 2627 44 2728 43 2829 44 2930 43 3031 43 3132 43 3233 42 3334 41 3435 41 3536 40 3637 40 3738 38 3839 38 3940 37 4041 37 4142 36 4243 35 4344 35 4445 34 4546 33 4647 33 4748 33 4849 33 4950 33 5051 33 5152 33 5253 33 5354 33 5455 33 5556 34 5657 34 5758 35 5859 35 5960 35 6061 36 6162 37 6263 38 6364 38 6465 38 6566 38 6667 38 6768 39 6869 39 6970 40 7071 40 7172 40 7273 40 7374 40 7475 39 7576 39 7677 39 7778 39 7879 39 7980 38 8081 38 8182 38 8283 39 8384 39 8485 38 8586 40 8687 40 8788 42 8889 42 8990 55 9091 58 9152 2 9192 65 9293 65 9360 3 9394 67 9462 1 9495 66 9562 2 9596 69 9666 1 9697 72 9798 71 9899 70 10000 68 10069 1 10101 67
ba47b8d963,1 10201
e88de6b8fc,
e77514fa9d,
d2511dfca8,
00aaa5b7f4,
6e86ef999f,1 95 97 1 102 94 203 94 304 94 405 95 506 96 607 96 708 96 809 96 910 97 1011 99 1112 99 1213 8989
eb7b4320f4,
f3df114520,1 10201
1b50bad7d1,1 10201
c345789eb2,
475986aa57,
ee09643244,1 10201
31d4fdd297,
1087f576d3,
d3247e8f62,
617fff6c35,1173 8 1274 10 1370 15 1469 18 1569 22 1669 22 1770 21 1870 23 1969 25 2068 29 2168 31 2268 31 2300 1 2368 34 2468 35 2563 1 2565 39 2664 41 2756 1 2758 51 2853 56 2951 60 3051 61 3150 65 3251 64 3352 64 3452 66 3552 68 3652 69 3752 70 3852 71 3952 73 4052 73 4153 73 4254 71 4355 72 4428 1 4455 73 4556 73 4657 73 4757 74 4858 74 4959 73 5033 1 5061 73 5161 74 5263 73 5363 73 5464 73 5565 72 5666 71 5768 70 5868 70 5969 71 6070 70 6171 70 6272 70 6373 70 6474 69 6575 69 6676 69 6776 70 6877 70 6979 69 7081 68 7183 66 7284 66 7385 66 7487 64 7589 62 7690 61 7792 59 7894 59 7995 58 8097 57 8199 54 8254 1 8301 54 8403 53 8505 52 8608 51 8711 49 8816 45 8919 41 8961 1 9025 36 9062 1 9128 34 9163 1 9231 32 9332 23 9356 1 9360 3 9436 9 9446 3 9450 1 9462 1 9539 5 9546 3 9642 1 9644 1 9742 4 9747 2 9844 1
6e807dbef1,
e47f1a1be8,1 95 102 97 203 96 304 95 405 94 506 97 607 99 708 97 809 99 910 99 1011 99 1111 100 1213 100 1314 99 1414 404 1819 201 2021 504 2526 99 2627 100 2728 99 2829 98 2930 99 3031 96 3128 2 3132 96 3232 198 3431 2 3434 303 3738 4948 8687 100 8788 100 8889 504 9394 100 9495 706
ed17b586e8,1 3 5 13 23 2 102 16 203 2 207 11 304 1 309 6 317 1 405 1 409 5 417 1 506 1 510 3 607 1 708 2 718 1 809 2 1214 3 1226 2 1315 2 1319 2 1323 1 1326 3 1415 3 1425 2 1428 1 1525 3 1529 1 1617 1 1628 2 1819 3 1824 1 1829 1 1832 1 1924 1 1926 1 1928 4 1933 3 2021 2 2025 4 2032 1 2036 1 2122 2 2126 6 2133 1 2135 3 2223 11 2237 2 2328 9 2340 1 2433 1 2437 1 2439 1 2441 1 2527 2 2530 6 2538 3 2627 15 2728 15 2829 14 2930 16 3031 16 3132 15 3233 16 3334 3 3338 9 3435 13 3536 13 3637 10 3648 1 3738 9 3839 8 3849 2 3940 6 3950 2 4041 6 4143 3 4446 1 5456 1 5558 1 5560 1 5657 2 5759 1 5767 1 5779 1 5859 6 5870 2 5960 15 6061 17 6079 1 6081 1 6162 16 6180 5 6263 17 6283 1 6364 17 6384 1 6465 17 6566 18 6667 20 6768 21 6869 21 6970 19 7048 2 7055 3 7062 1 7071 18 7148 14 7172 17 7247 18 7273 16 7347 8 7356 1 7358 11 7374 17 7448 21 7475 18 7550 15 7566 5 7576 18 7650 22 7673 1 7677 18 7749 25 7778 18 7851 25 7879 18 7952 26 7979 20 8051 28 8080 20 8152 2 8155 22 8178 1 8182 19 8253 1 8255 27 8283 18 8354 1 8356 27 8384 19 8457 49 8515 2 8557 2 8560 25 8586 24 8611 9 8621 1 8657 29 8687 38 8726 1 8758 1 8760 27 8788 43 8859 74 8962 27 8990 45 9059 30 9091 46 9138 1 9141 2 9158 1 9160 32 9193 51 9245 2 9260 36 9297 51 9360 32 9394 1 9399 1 9401 50 9452 1 9457 36 9500 1 9504 48 9556 1 9561 34 9604 51 9656 1 9663 32 9704 1 9706 50 9764 32 9807 50 9866 27 9909 47 9957 1 9968 26 10010 1 10013 39 10053 4 10068 1 10070 24 10114 33 10148 1 10150 6 10168 1 10172 22
704de84fa8,40 12 53 2 56 3 63 1 141 14 156 1 162 1 240 13 254 2 343 13 444 11 456 1 543 20 567 1 645 24 670 1 744 1 746 26 846 23 870 2 946 25 972 2 1044 33 1143 36 1241 1 1243 38 1328 2 1342 42 1438 2 1441 42 1484 1 1538 49 1639 48 1738 2 1741 46 1835 6 1842 47 1931 7 1942 49 2032 60 2131 61 2232 61 2332 62 2433 61 2496 1 2535 60 2596 2 2627 1 2635 64 2737 62 2829 1 2838 64 2930 1 2938 63 3031 1 3040 63 3132 1 3136 3 3141 61 3233 1 3238 1 3243 63 3334 3 3339 1 3343 63 3435 3 3439 70 3537 73 3637 76 3738 77 3839 76 3940 73 4015 2 4041 70 4112 5 4142 74 4243 72 4348 64 4414 3 4445 66 4515 4 4546 61 4611 4 4617 4 4647 57 4706 3 4713 4 4719 4 4748 58 4807 1 4809 1 4816 4 4849 58 4914 1 4950 55 5006 2 5051 57 5152 57 5253 56 5354 56 5455 56 5556 56 5630 3 5657 55 5713 1 5758 55 5833 4 5850 1 5859 56 5937 2 5960 52 6037 4 6052 2 6061 51 6135 7 6151 1 6153 4 6162 53 6236 8 6246 2 6249 9 6263 52 6334 1 6337 23 6364 51 6437 25 6465 49 6537 24 6562 2 6566 50 6635 27 6663 2 6667 51 6737 20 6758 8 6768 51 6839 26 6867 1 6869 50 6938 22 6961 6 6970 51 7039 30 7071 51 7140 31 7172 50 7241 30 7272 54 7342 82 7425 4 7441 90 7542 89 7643 91 7744 91 7836 2 7845 90 7942 1 7944 1 7946 91 8047 90 8149 90 8249 92 8349 94 8447 1 8450 93 8549 1652
9b525b08e7,
9c4d9fdb92,1 10201
fdc2d50f42,1 10201
733f591b93,
337d3152d1,
6e1433766d,1 10201
985507fc8a,
4a430a5d54,68 33 169 1 171 4 176 27 270 6 277 27 371 6 379 26 473 1 475 3 480 26 572 35 675 1 677 2 680 1 682 26 776 1 778 31 877 1 879 2 886 23 977 6 988 21 1078 3 1089 21 1113 2 1178 4 1184 2 1190 20 1213 5 1280 3 1292 19 1315 2 1318 1 1381 3 1392 1 1394 18 1416 2 1481 2 1492 1 1494 19 1583 2 1587 3 1593 2 1596 1 1598 15 1618 1 1685 1 1689 1 1694 1 1696 18 1786 1 1790 3 1794 21 1891 1 1895 22 1992 3 1996 21 2093 1 2097 21 2193 1 2198 21 2300 20 2401 4 2406 15 2508 14 2610 12 2714 7 2816 7 2920 1 8029 2 8229 1 8329 3 8335 1 8427 2 8430 7 8528 10 8627 11 8728 11 8826 16 8928 14 9027 16 9128 16 9227 18 9329 17 9429 18 9530 19 9631 18 9732 18 9833 16 9935 18 9992 1 10036 5 10042 5 10048 1 10137 1 10144 4 10149 2
31632725b3,
8850d1e9ef,
f40b354125,1 10201
31ae66e986,20 2 23 17 122 14 137 2 223 13 238 2 324 12 340 1 426 12 439 1 527 16 630 10 641 2 730 11 742 3 831 11 843 2 929 14 944 2 1027 1 1030 17 1048 2 1051 2 1054 2 1057 1 1128 1 1130 18 1149 5 1155 4 1160 1 1228 35 1327 44 1426 1 1428 46 1476 1 1525 54 1622 1 1625 56 1720 1 1722 61 1820 1 1822 62 1922 63 2022 64 2123 66 2224 65 2325 66 2426 66 2526 67 2627 68 2729 68 2829 70 2930 71 3031 73 3132 73 3233 73 3335 73 3436 74 3537 74 3638 76 3738 78 3839 79 3919 1 3940 81 4022 1 4041 85 4142 86 4243 88 4344 90 4445 90 4546 90 4647 92 4748 92 4849 92 4950 93 5051 93 5152 95 5253 97 5354 100 5455 100 5556 4646
9ec8ddce2e,1 89 102 91 203 92 304 93 405 93 506 93 607 93 708 93 809 92 910 93 1011 93 1112 94 1213 94 1314 95 1415 97 1516 97 1617 97 1718 96 1819 98 1920 99 2020 5352 7374 99 7475 98 7576 97 7677 95 7778 94 7879 93 7980 91 8081 90 8182 90 8283 88 8384 88 8485 87 8586 87 8687 86 8788 85 8889 84 8990 83 9091 82 9192 81 9293 80 9394 79 9495 78 9596 77 9697 77 9798 76 9899 77 10000 77 10101 75
785a5c800f,
b2ba08c21b,
72e7f5a583,
3ae98f57f6,
4a4e33c15e,
203bd03cd1,
8a60cc9e23,
65f00f9982,
1aec922970,1 75 102 77 203 77 304 77 405 78 506 78 607 78 708 78 809 79 910 80 1011 80 1112 82 1213 82 1314 85 1415 86 1516 87 1617 87 1718 87 1819 87 1920 88 2021 88 2122 89 2223 89 2324 89 2425 89 2526 90 2627 90 2728 91 2829 91 2930 91 3031 92 3132 92 3233 91 3334 92 3435 92 3528 1 3536 95 3632 1 3634 1 3637 100 3738 6464
ea97efa26f,1 3130 3132 99 3233 98 3332 1 3334 96 3434 97 3536 88 3625 7 3637 86 3724 11 3738 94 3833 1 3839 85 3925 1 3933 1 3940 85 4041 64 4107 6 4115 1 4117 3 4142 55 4198 5 4208 1 4210 2 4216 1 4243 53 4297 2 4344 53 4445 52 4546 51 4647 50 4748 49 4849 49 4950 49 5051 48 5152 47 5253 48 5354 47 5455 48 5556 47 5657 48 5758 49 5859 49 5920 1 5922 1 5960 51 6020 5 6061 50 6120 7 6162 51 6214 3 6220 11 6263 51 6315 2 6318 13 6364 53 6419 14 6465 52 6520 14 6566 53 6620 1 6622 13 6667 52 6720 1 6724 11 6768 53 6822 2 6825 13 6840 1 6869 52 6923 1 6925 12 6970 53 7024 2 7027 8 7041 1 7068 1 7071 54 7126 3 7130 8 7172 64 7270 1 7273 56 7330 8 7340 1 7371 1 7374 67 7442 1 7445 1 7474 73 7548 1 7552 1 7558 1 7561 1 7564 1 7571 2 7574 76 7652 17 7671 79 7752 1 7754 2448
775be16cd8,
d0ef6f681d,
1fdb251261,1 10201
b28dee166b,86 7 186 10 288 9 391 6 494 3 5648 1 5650 1 5850 1 5950 3 6050 5 6151 4 6252 5 6353 4 6454 5 6555 4 6656 5 6756 1 6758 3 6854 1 6856 1 6858 1 6860 3 6956 1 6960 1 6962 1 7058 1 7060 1 7062 2 7164 1 7264 1 7466 1 7668 1 9899 2
51caec18c7,6 72 102 1 106 75 203 2 208 74 304 1 309 42 353 1 355 28 405 2 410 43 458 25 506 1 511 44 557 28 607 2 612 43 658 27 708 1 712 45 759 28 809 1 814 43 860 27 910 1 913 76 1011 78 1112 78 1213 77 1314 77 1415 77 1516 78 1617 78 1718 81 1819 82 1920 83 2004 1 2021 85 2115 3 2122 87 2210 1 2212 9 2223 100 2324 6815 9140 68 9215 24 9242 63 9306 1 9308 1 9317 19 9337 3 9344 1 9347 3 9351 52 9404 1 9407 1 9420 16 9451 1 9454 52 9507 2 9521 14 9548 1 9552 1 9556 54 9622 15 9654 2 9658 54 9721 1 9723 14 9755 3 9759 39 9799 8 9808 6 9825 13 9856 4 9864 44 9910 1 9913 1 9916 1 9919 1 9923 1 9926 4 9931 8 9957 1 9959 4 9964 36 10001 8 10010 2 10015 1 10017 1 10026 13 10056 2 10066 1 10068 33 10102 10 10129 3 10133 5 10139 1 10170 32
bedf824aa0,1 61 63 100 164 95 260 3 265 7721 7989 97 8087 1 8090 92 8190 1 8193 90 8292 1 8294 90 8396 89 8497 1 8499 87 8599 88 8701 87 8803 86 8905 85 9006 85 9108 84 9210 83 9311 83 9413 82 9515 81 9616 81 9717 81 9818 81 9920 79 10021 80 10122 79
4169f0feaf,
96cd72c1f6,1 10201
acb17142e1,
4720794315,
031709c0fa,
abd466e64b,
e50d3d420d,3370 2 3471 4 3571 7 3668 2 3671 9 3767 14 3867 15 3967 16 4068 16 4167 18 4267 18 4369 17 4469 18 4571 16 4672 17 4771 19 4872 19 4973 19 5074 19 5176 18 5277 18 5379 16 5480 16 5580 18 5682 17 5784 17 5886 15 5988 13 6090 11 6194 7 6297 4
8687efe0d4,6 12 30 42 103 2 106 12 129 47 204 3 208 1 210 7 218 1 230 48 305 14 333 45 405 16 435 44 506 18 536 44 607 17 638 42 708 18 738 43 809 17 838 44 910 17 938 45 1011 18 1039 45 1112 19 1139 48 1213 18 1240 49 1314 22 1340 52 1415 25 1442 49 1516 25 1542 49 1617 24 1643 49 1718 22 1741 52 1819 73 1920 72 1998 1 2021 71 2117 1 2122 70 2196 1 2198 5 2223 71 2298 5 2318 2 2324 70 2397 10 2416 3 2425 47 2473 21 2498 10 2520 2 2526 41 2576 19 2597 14 2612 1 2616 1 2618 1 2620 2 2627 40 2673 1 2678 16 2701 12 2717 4 2722 4 2728 40 2779 16 2801 14 2816 52 2881 14 2903 64 2986 10 3003 62 3090 7 3105 11 3117 1 3119 12 3132 32 3194 3 3206 9 3216 1 3220 44 3307 10 3321 12 3334 31 3408 9 3418 1 3420 14 3435 31 3510 25 3536 31 3611 57 3714 23 3738 31 3815 23 3839 31 3917 22 3940 31 4016 56 4116 57 4217 57 4317 58 4417 59 4518 59 4619 59 4720 58 4820 59 4922 59 5022 60 5123 60 5225 60 5325 62 5425 62 5526 63 5625 65 5729 63 5827 68 5928 69 6029 70 6132 70 6229 1 6231 72 6326 1 6332 73 6431 1 6433 73 6538 70 6639 70 6741 70 6846 66 6949 3 6953 60 7050 1 7055 59 7157 14 7172 44 7260 57 7363 10 7374 44 7464 9 7475 45 7566 9 7576 45 7635 3 7668 8 7677 46 7735 2 7770 7 7778 46 7835 4 7872 5 7879 46 7938 1 7974 3 7980 47 8081 46 8182 46 8239 1 8243 2 8283 46 8339 8 8384 46 8440 8 8485 46 8542 7 8586 46 8640 2 8643 6 8687 46 8742 1 8745 2 8788 47 8844 4 8889 47 8948 1 8990 47 9091 47 9192 47 9293 47 9394 47 9495 47 9555 2 9596 46 9656 2 9697 48 9756 5 9798 47 9846 2 9855 1 9857 5 9899 49 9949 1 9952 2 9957 7 10000 64 10065 1 10099 1 10101 65 10199 2
3dc2ae7514,1 51 53 1 71 15 87 2 95 6 102 54 172 27 201 57 274 26 304 54 374 24 405 54 476 27 504 54 576 81 681 76 782 75 886 9 897 59 986 11 998 56 1089 10 1100 54 1191 8 1200 55 1295 3 1305 47 1406 46 1508 45 1610 42 1712 5 1718 33 1815 1 1819 32 1915 2 1920 31 2021 31 2122 29 2223 29 2324 27 2425 26 2526 25 2627 24 2728 23 2829 22 2930 21 3031 21 3132 20 3233 20 3334 19 3435 18 3536 18 3637 17 3738 17 3839 17 3940 17 4041 17 4142 16 4243 16 4344 16 4445 16 4546 15 4647 15 4748 14 4849 14 4950 14 5051 13 5152 13 5253 13 5354 13 5455 14 5556 14 5657 13 5758 13 5859 14 5960 14 6061 14 6162 14 6263 15 6364 15 6459 1 6465 15 6560 1 6566 16 6661 1 6663 1 6667 16 6761 4 6768 17 6862 4 6869 18 6962 5 6970 19 7060 9 7070 20 7161 9 7171 22 7259 12 7272 21 7360 35 7459 38 7558 41 7656 44 7756 45 7855 48 7955 50 8055 51 8155 52 8241 3 8245 2 8248 61 8338 78 8430 89 8528 1674
a19df661b7,
42f38d930f,5253 1 5455 1
0455d56bca,
79b2e7fb3b,
4ce3eb12cd,1 100 102 200 303 8484 8788 403 9192 1009
36d1b74131,
b41a0ef572,
555397b192,
494393c725,29 51 131 51 233 51 335 1 337 48 435 51 536 51 637 50 739 50 839 51 938 55 1031 64 1117 1 1123 3 1127 1 1129 70 1213 2 1218 1 1223 80 1314 3 1318 3 1322 88 1415 98 1516 100 1617 100 1718 5962 7681 104 7786 98 7885 100 7987 99 8088 608 8697 99 8798 2 8801 95 8897 3 8901 95 8998 1 9000 9 9010 87 9098 2 9101 9 9111 87 9199 2 9202 6 9209 84 9294 5 9300 2 9303 3 9307 2 9310 2 9313 81 9396 4 9402 1 9404 3 9409 1 9414 81 9496 5 9503 1 9505 2 9512 1 9514 82 9597 2 9600 2 9603 1 9605 4 9610 1 9613 1 9615 1 9617 88 9706 8 9715 2 9718 83 9802 8 9814 1 9816 2 9821 86 9908 2 9912 3 9918 81 10000 7 10008 3 10013 1 10017 1 10022 79 10102 5 10112 1 10118 1 10126 75
832c709b04,
94f53802ae,1 81 102 83 203 83 304 83 405 82 506 83 607 82 708 83 809 84 910 85 1011 86 1112 87 1213 88 1314 91 1415 92 1516 95 1617 94 1713 1 1718 95 1819 98 1920 99 2021 100 2122 100 2223 5251 7475 98 7576 95 7677 94 7778 93 7879 92 7980 90 8081 89 8182 88 8283 87 8384 86 8485 85 8586 85 8687 84 8788 84 8889 84 8990 83 9091 83 9192 83 9293 84 9394 83 9495 84 9596 84 9697 86 9798 86 9899 87 10000 86 10101 86
1dde15c583,
68dd1c44ae,
9e4e6733bc,
99b6ecc1c8,1 10201
36dcec0996,2932 4 2941 2 2944 1 3031 17 3133 16 3234 17 3335 17 3436 18 3537 18 3637 19 3739 19 3839 19 3941 16 4044 14 4143 1 4146 13 4244 1 4246 14 4345 16 4445 16 4546 18 4647 17 4748 17 4849 20 4950 21 5051 23 5152 25 5253 25 5354 27 5455 28 5556 29 5657 29 5758 29 5859 30 5960 30 6061 31 6162 31 6263 32 6364 33 6465 35 6566 36 6667 37 6768 38 6869 38 6970 40 7071 42 7172 43 7273 43 7374 44 7475 48 7576 51 7677 53 7778 9 7788 45 7879 6 7886 1 7891 43 7981 4 7994 42 8082 1 8097 40 8200 38 8301 39 8402 39 8504 38 8605 38 8706 38 8809 36 8911 1 8913 1 8915 31 9016 31 9118 30 9220 29 9323 27 9430 21 9530 23 9631 21 9733 22 9835 20 9935 21 10037 19 10140 17
0b45162089,
12503e67bd,
d9692cf925,
cc21d3af94,1 10201
308ce73ab6,
1c60c13d20,1 10201
73e81d4093,
e0a6b46fd1,
7ce5d97648,
75b273372e,
3a6f5a2675,
2d6d0b8ed3,
